treatment,type,code
betablocker_bisoprolol,NDC,658620086
betablocker_bisoprolol,NDC,514070645
betablocker_bisoprolol,NDC,514070645
betablocker_bisoprolol,NDC,514070646
betablocker_bisoprolol,NDC,514070646
betablocker_bisoprolol,NDC,619190787
betablocker_bisoprolol,NDC,709540455
betablocker_bisoprolol,NDC,623320603
betablocker_bisoprolol,NDC,623320603
betablocker_bisoprolol,NDC,623320603
betablocker_bisoprolol,NDC,623320604
betablocker_bisoprolol,NDC,623320604
betablocker_bisoprolol,NDC,502680127
betablocker_bisoprolol,NDC,636295173
betablocker_bisoprolol,NDC,636295173
betablocker_bisoprolol,NDC,636295173
betablocker_bisoprolol,NDC,636295173
betablocker_bisoprolol,NDC,636295173
betablocker_bisoprolol,NDC,709540455
betablocker_bisoprolol,NDC,709540456
betablocker_bisoprolol,NDC,709540456
betablocker_bisoprolol,NDC,631870871
betablocker_bisoprolol,NDC,293000126
betablocker_bisoprolol,NDC,293000126
betablocker_bisoprolol,NDC,293000126
betablocker_bisoprolol,NDC,293000127
betablocker_bisoprolol,NDC,293000127
betablocker_bisoprolol,NDC,293000127
betablocker_bisoprolol,NDC,658620087
betablocker_bisoprolol,NDC,658620087
betablocker_bisoprolol,NDC,623320604
betablocker_bisoprolol,NDC,000933241
betablocker_bisoprolol,NDC,000933242
betablocker_bisoprolol,NDC,000933243
betablocker_bisoprolol,NDC,684620878
betablocker_bisoprolol,NDC,684620878
betablocker_bisoprolol,NDC,684620878
betablocker_bisoprolol,NDC,684620879
betablocker_bisoprolol,NDC,684620879
betablocker_bisoprolol,NDC,684620879
betablocker_bisoprolol,NDC,684620880
betablocker_bisoprolol,NDC,684620880
betablocker_bisoprolol,NDC,684620880
betablocker_bisoprolol,NDC,705183333
betablocker_bisoprolol,NDC,427990920
betablocker_bisoprolol,NDC,427990920
betablocker_bisoprolol,NDC,427990920
betablocker_bisoprolol,NDC,427990921
betablocker_bisoprolol,NDC,427990921
betablocker_bisoprolol,NDC,427990921
betablocker_bisoprolol,NDC,427990922
betablocker_bisoprolol,NDC,427990922
betablocker_bisoprolol,NDC,427990922
betablocker_bisoprolol,NDC,713351161
betablocker_bisoprolol,NDC,713351161
betablocker_bisoprolol,NDC,713351161
betablocker_bisoprolol,NDC,713350595
betablocker_bisoprolol,NDC,713350595
betablocker_bisoprolol,NDC,713350595
betablocker_bisoprolol,NDC,709540412
betablocker_bisoprolol,NDC,709540412
betablocker_bisoprolol,NDC,709540412
betablocker_bisoprolol,NDC,709540413
betablocker_bisoprolol,NDC,709540413
betablocker_bisoprolol,NDC,709540413
betablocker_bisoprolol,NDC,709540414
betablocker_bisoprolol,NDC,709540414
betablocker_bisoprolol,NDC,709540414
betablocker_bisoprolol,NDC,500900796
betablocker_bisoprolol,NDC,500905905
betablocker_bisoprolol,NDC,003780501
betablocker_bisoprolol,NDC,003780503
betablocker_bisoprolol,NDC,003780505
betablocker_bisoprolol,NDC,713350240
betablocker_bisoprolol,NDC,713350240
betablocker_bisoprolol,NDC,709340705
betablocker_bisoprolol,NDC,705181947
betablocker_bisoprolol,NDC,003780501
betablocker_bisoprolol,NDC,003780503
betablocker_bisoprolol,NDC,003780505
betablocker_bisoprolol,NDC,293000187
betablocker_bisoprolol,NDC,293000187
betablocker_bisoprolol,NDC,293000187
betablocker_bisoprolol,NDC,293000187
betablocker_bisoprolol,NDC,293000188
betablocker_bisoprolol,NDC,293000188
betablocker_bisoprolol,NDC,293000188
betablocker_bisoprolol,NDC,293000188
betablocker_bisoprolol,NDC,293000189
betablocker_bisoprolol,NDC,293000189
betablocker_bisoprolol,NDC,293000189
betablocker_bisoprolol,NDC,293000189
betablocker_bisoprolol,NDC,500905849
betablocker_bisoprolol,NDC,500905849
betablocker_bisoprolol,NDC,672961268
betablocker_bisoprolol,NDC,705183207
betablocker_bisoprolol,NDC,713351769
betablocker_bisoprolol,NDC,713351769
betablocker_bisoprolol,NDC,713351769
betablocker_bisoprolol,NDC,713351931
betablocker_bisoprolol,NDC,713351931
betablocker_bisoprolol,NDC,713351931
betablocker_bisoprolol,NDC,500900789
betablocker_bisoprolol,NDC,500900789
betablocker_bisoprolol,NDC,500900789
betablocker_bisoprolol,NDC,500900799
betablocker_bisoprolol,NDC,672960947
betablocker_bisoprolol,NDC,705181947
betablocker_bisoprolol,NDC,512850047
betablocker_bisoprolol,NDC,512850050
betablocker_bisoprolol,NDC,512850040
betablocker_acebutolol,NDC,537460670
betablocker_acebutolol,NDC,651620669
betablocker_acebutolol,NDC,651620670
betablocker_acebutolol,NDC,537460670
betablocker_acebutolol,NDC,537460669
betablocker_acebutolol,NDC,537460670
betablocker_acebutolol,NDC,101350630
betablocker_acebutolol,NDC,101350631
betablocker_acebutolol,NDC,502680050
betablocker_acebutolol,NDC,537460669
betablocker_acebutolol,NDC,651620669
betablocker_acebutolol,NDC,651620670
betablocker_acebutolol,NDC,651620670
betablocker_atenolol,NDC,003780757
betablocker_atenolol,NDC,003780757
betablocker_atenolol,NDC,604290027
betablocker_atenolol,NDC,604290027
betablocker_atenolol,NDC,430630765
betablocker_atenolol,NDC,712050096
betablocker_atenolol,NDC,649800437
betablocker_atenolol,NDC,649800439
betablocker_atenolol,NDC,713351616
betablocker_atenolol,NDC,713351616
betablocker_atenolol,NDC,713351616
betablocker_atenolol,NDC,713351616
betablocker_atenolol,NDC,713351616
betablocker_atenolol,NDC,713351616
betablocker_atenolol,NDC,713350912
betablocker_atenolol,NDC,500900442
betablocker_atenolol,NDC,500900442
betablocker_atenolol,NDC,427080012
betablocker_atenolol,NDC,709340142
betablocker_atenolol,NDC,619190581
betablocker_atenolol,NDC,658410023
betablocker_atenolol,NDC,721890146
betablocker_atenolol,NDC,530022004
betablocker_atenolol,NDC,530022004
betablocker_atenolol,NDC,530022004
betablocker_atenolol,NDC,530022138
betablocker_atenolol,NDC,530022138
betablocker_atenolol,NDC,530022138
betablocker_atenolol,NDC,721890135
betablocker_atenolol,NDC,675440240
betablocker_atenolol,NDC,530024108
betablocker_atenolol,NDC,530024108
betablocker_atenolol,NDC,530024108
betablocker_atenolol,NDC,003780218
betablocker_atenolol,NDC,003780218
betablocker_atenolol,NDC,003780231
betablocker_atenolol,NDC,003780231
betablocker_atenolol,NDC,006158026
betablocker_atenolol,NDC,006158026
betablocker_atenolol,NDC,006158027
betablocker_atenolol,NDC,006158027
betablocker_atenolol,NDC,705180351
betablocker_atenolol,NDC,619190257
betablocker_atenolol,NDC,658620169
betablocker_atenolol,NDC,649800438
betablocker_atenolol,NDC,672961589
betablocker_atenolol,NDC,631870201
betablocker_atenolol,NDC,500903410
betablocker_atenolol,NDC,713350668
betablocker_atenolol,NDC,619190257
betablocker_atenolol,NDC,705180379
betablocker_atenolol,NDC,705180379
betablocker_atenolol,NDC,551545455
betablocker_atenolol,NDC,631870537
betablocker_atenolol,NDC,713351264
betablocker_atenolol,NDC,713351264
betablocker_atenolol,NDC,713351264
betablocker_atenolol,NDC,713351264
betablocker_atenolol,NDC,713351264
betablocker_atenolol,NDC,713351264
betablocker_atenolol,NDC,713351264
betablocker_atenolol,NDC,713351535
betablocker_atenolol,NDC,713351535
betablocker_atenolol,NDC,713351535
betablocker_atenolol,NDC,713351535
betablocker_atenolol,NDC,713351535
betablocker_atenolol,NDC,713351535
betablocker_atenolol,NDC,713351535
betablocker_atenolol,NDC,551545511
betablocker_atenolol,NDC,658410022
betablocker_atenolol,NDC,658410023
betablocker_atenolol,NDC,658410023
betablocker_atenolol,NDC,658410023
betablocker_atenolol,NDC,293000410
betablocker_atenolol,NDC,293000410
betablocker_atenolol,NDC,293000411
betablocker_atenolol,NDC,293000411
betablocker_atenolol,NDC,293000412
betablocker_atenolol,NDC,293000412
betablocker_atenolol,NDC,430630765
betablocker_atenolol,NDC,604290026
betablocker_atenolol,NDC,500905738
betablocker_atenolol,NDC,500905738
betablocker_atenolol,NDC,500905738
betablocker_atenolol,NDC,500905741
betablocker_atenolol,NDC,500902923
betablocker_atenolol,NDC,721890152
betablocker_atenolol,NDC,675440240
betablocker_atenolol,NDC,680711772
betablocker_atenolol,NDC,658410022
betablocker_atenolol,NDC,658410023
betablocker_atenolol,NDC,658410024
betablocker_atenolol,NDC,705180882
betablocker_atenolol,NDC,658620168
betablocker_atenolol,NDC,430630952
betablocker_atenolol,NDC,430630952
betablocker_atenolol,NDC,705182866
betablocker_atenolol,NDC,680712248
betablocker_atenolol,NDC,713350668
betablocker_atenolol,NDC,631870201
betablocker_atenolol,NDC,683820023
betablocker_atenolol,NDC,683820024
betablocker_atenolol,NDC,683820024
betablocker_atenolol,NDC,683820024
betablocker_atenolol,NDC,500903410
betablocker_atenolol,NDC,683820022
betablocker_atenolol,NDC,683820022
betablocker_atenolol,NDC,680714527
betablocker_atenolol,NDC,680714527
betablocker_atenolol,NDC,680714527
betablocker_atenolol,NDC,705183036
betablocker_atenolol,NDC,658410022
betablocker_atenolol,NDC,680714538
betablocker_atenolol,NDC,500903043
betablocker_atenolol,NDC,500903043
betablocker_atenolol,NDC,500903043
betablocker_atenolol,NDC,500903043
betablocker_atenolol,NDC,500903043
betablocker_atenolol,NDC,500903410
betablocker_atenolol,NDC,500903410
betablocker_atenolol,NDC,500903411
betablocker_atenolol,NDC,500903411
betablocker_atenolol,NDC,727890144
betablocker_atenolol,NDC,727890144
betablocker_atenolol,NDC,500905233
betablocker_atenolol,NDC,500905233
betablocker_atenolol,NDC,500905233
betablocker_atenolol,NDC,500905233
betablocker_atenolol,NDC,500905233
betablocker_atenolol,NDC,680714527
betablocker_atenolol,NDC,680714274
betablocker_atenolol,NDC,680714274
betablocker_atenolol,NDC,680714274
betablocker_atenolol,NDC,680714274
betablocker_atenolol,NDC,680714274
betablocker_atenolol,NDC,712050096
betablocker_atenolol,NDC,712050096
betablocker_atenolol,NDC,683820022
betablocker_atenolol,NDC,683820022
betablocker_atenolol,NDC,683820023
betablocker_atenolol,NDC,500905266
betablocker_atenolol,NDC,500905266
betablocker_atenolol,NDC,500905363
betablocker_atenolol,NDC,500905363
betablocker_atenolol,NDC,500905367
betablocker_atenolol,NDC,500905408
betablocker_atenolol,NDC,500905408
betablocker_atenolol,NDC,427080143
betablocker_atenolol,NDC,713350912
betablocker_atenolol,NDC,500905266
betablocker_atenolol,NDC,680714538
betablocker_atenolol,NDC,680714751
betablocker_atenolol,NDC,672961270
betablocker_atenolol,NDC,680714766
betablocker_atenolol,NDC,607600164
betablocker_atenolol,NDC,631870092
betablocker_atenolol,NDC,433530834
betablocker_atenolol,NDC,433530834
betablocker_atenolol,NDC,713350954
betablocker_atenolol,NDC,713350954
betablocker_atenolol,NDC,713350954
betablocker_atenolol,NDC,713350954
betablocker_atenolol,NDC,713350954
betablocker_atenolol,NDC,713350954
betablocker_atenolol,NDC,713350954
betablocker_atenolol,NDC,675440332
betablocker_atenolol,NDC,006158372
betablocker_atenolol,NDC,006158372
betablocker_atenolol,NDC,006158372
betablocker_atenolol,NDC,006158373
betablocker_atenolol,NDC,006158373
betablocker_atenolol,NDC,006158373
betablocker_atenolol,NDC,557000754
betablocker_atenolol,NDC,557000754
betablocker_atenolol,NDC,557000755
betablocker_atenolol,NDC,705180379
betablocker_atenolol,NDC,433530834
betablocker_atenolol,NDC,675440161
betablocker_atenolol,NDC,675440161
betablocker_atenolol,NDC,675440240
betablocker_atenolol,NDC,672961201
betablocker_atenolol,NDC,631870537
betablocker_atenolol,NDC,680714526
betablocker_atenolol,NDC,680714526
betablocker_atenolol,NDC,680714526
betablocker_atenolol,NDC,680714526
betablocker_atenolol,NDC,680714526
betablocker_atenolol,NDC,687887876
betablocker_atenolol,NDC,687887876
betablocker_atenolol,NDC,687887876
betablocker_atenolol,NDC,687887876
betablocker_atenolol,NDC,631870537
betablocker_atenolol,NDC,680714553
betablocker_atenolol,NDC,680715033
betablocker_atenolol,NDC,713350988
betablocker_atenolol,NDC,713350988
betablocker_atenolol,NDC,713350988
betablocker_atenolol,NDC,713350988
betablocker_atenolol,NDC,713350988
betablocker_atenolol,NDC,713350988
betablocker_atenolol,NDC,430630805
betablocker_atenolol,NDC,680714538
betablocker_atenolol,NDC,713350668
betablocker_atenolol,NDC,658410023
betablocker_atenolol,NDC,658410024
betablocker_atenolol,NDC,658410024
betablocker_atenolol,NDC,607600256
betablocker_atenolol,NDC,607600437
betablocker_atenolol,NDC,607600643
betablocker_atenolol,NDC,607600643
betablocker_atenolol,NDC,705183036
betablocker_atenolol,NDC,619190279
betablocker_atenolol,NDC,619190664
betablocker_atenolol,NDC,619190854
betablocker_atenolol,NDC,619190854
betablocker_atenolol,NDC,658620168
betablocker_atenolol,NDC,658620170
betablocker_atenolol,NDC,713350912
betablocker_atenolol,NDC,500900442
betablocker_atenolol,NDC,433530986
betablocker_atenolol,NDC,607600787
betablocker_atenolol,NDC,604290025
betablocker_atenolol,NDC,500905741
betablocker_atenolol,NDC,500905741
betablocker_atenolol,NDC,636291785
betablocker_atenolol,NDC,636291785
betablocker_atenolol,NDC,500905741
betablocker_atenolol,NDC,500905741
betablocker_atenolol,NDC,636298029
betablocker_atenolol,NDC,636298029
betablocker_atenolol,NDC,500900442
betablocker_atenolol,NDC,713350668
betablocker_atenolol,NDC,713350668
betablocker_atenolol,NDC,604290025
betablocker_atenolol,NDC,433530834
betablocker_atenolol,NDC,500902923
betablocker_atenolol,NDC,636291785
betablocker_atenolol,NDC,636291785
betablocker_atenolol,NDC,636291785
betablocker_atenolol,NDC,636291785
betablocker_atenolol,NDC,680711771
betablocker_atenolol,NDC,705180399
betablocker_atenolol,NDC,636292626
betablocker_atenolol,NDC,636292626
betablocker_atenolol,NDC,636292626
betablocker_atenolol,NDC,636292626
betablocker_atenolol,NDC,636292626
betablocker_atenolol,NDC,705183007
betablocker_atenolol,NDC,705183007
betablocker_atenolol,NDC,500905408
betablocker_atenolol,NDC,672961726
betablocker_atenolol,NDC,672961732
betablocker_atenolol,NDC,631870710
betablocker_atenolol,NDC,631870710
betablocker_atenolol,NDC,705182939
betablocker_atenolol,NDC,683820023
betablocker_atenolol,NDC,631870201
betablocker_atenolol,NDC,510790685
betablocker_atenolol,NDC,713350912
betablocker_atenolol,NDC,683820024
betablocker_atenolol,NDC,658410024
betablocker_atenolol,NDC,680715162
betablocker_atenolol,NDC,713350912
betablocker_atenolol,NDC,658620169
betablocker_atenolol,NDC,604290026
betablocker_atenolol,NDC,713350912
betablocker_atenolol,NDC,009047187
betablocker_atenolol,NDC,430630805
betablocker_atenolol,NDC,430630805
betablocker_atenolol,NDC,686450585
betablocker_atenolol,NDC,607600164
betablocker_atenolol,NDC,510790759
betablocker_atenolol,NDC,687887528
betablocker_atenolol,NDC,687887528
betablocker_atenolol,NDC,687887528
betablocker_atenolol,NDC,680714538
betablocker_atenolol,NDC,687887528
betablocker_atenolol,NDC,687887535
betablocker_atenolol,NDC,687887535
betablocker_atenolol,NDC,687887535
betablocker_atenolol,NDC,687887535
betablocker_atenolol,NDC,687887616
betablocker_atenolol,NDC,687887616
betablocker_atenolol,NDC,687887616
betablocker_atenolol,NDC,687887616
betablocker_atenolol,NDC,709340177
betablocker_atenolol,NDC,631870537
betablocker_atenolol,NDC,500905363
betablocker_atenolol,NDC,500905367
betablocker_atenolol,NDC,687887784
betablocker_atenolol,NDC,687887784
betablocker_atenolol,NDC,687887784
betablocker_atenolol,NDC,687887784
betablocker_atenolol,NDC,680714538
betablocker_atenolol,NDC,721890135
betablocker_atenolol,NDC,712050096
betablocker_atenolol,NDC,672961201
betablocker_atenolol,NDC,672961288
betablocker_atenolol,NDC,683820023
betablocker_atenolol,NDC,606870605
betablocker_atenolol,NDC,510790684
betablocker_atenolol,NDC,500902923
betablocker_atenolol,NDC,500903411
betablocker_atenolol,NDC,530021004
betablocker_atenolol,NDC,530021004
betablocker_atenolol,NDC,530021004
betablocker_atenolol,NDC,705183036
betablocker_atenolol,NDC,675440161
betablocker_atenolol,NDC,675440240
betablocker_atenolol,NDC,705182939
betablocker_atenolol,NDC,705182939
betablocker_atenolol,NDC,607600642
betablocker_atenolol,NDC,530021108
betablocker_atenolol,NDC,530021108
betablocker_atenolol,NDC,530021108
betablocker_atenolol,NDC,530021108
betablocker_atenolol,NDC,530021138
betablocker_atenolol,NDC,530021138
betablocker_atenolol,NDC,649800439
betablocker_atenolol,NDC,658620170
betablocker_atenolol,NDC,705180399
betablocker_atenolol,NDC,433530834
betablocker_atenolol,NDC,705180882
betablocker_atenolol,NDC,631870092
betablocker_atenolol,NDC,709340177
betablocker_atenolol,NDC,709340177
betablocker_atenolol,NDC,709340219
betablocker_atenolol,NDC,709340219
betablocker_atenolol,NDC,709340457
betablocker_atenolol,NDC,709340458
betablocker_atenolol,NDC,709340463
betablocker_atenolol,NDC,607600163
betablocker_atenolol,NDC,709340537
betablocker_atenolol,NDC,709340537
betablocker_atenolol,NDC,675440161
betablocker_atenolol,NDC,683820022
betablocker_atenolol,NDC,683820023
betablocker_atenolol,NDC,683820023
betablocker_atenolol,NDC,631870710
betablocker_atenolol,NDC,712050229
betablocker_atenolol,NDC,712050229
betablocker_atenolol,NDC,712050229
betablocker_atenolol,NDC,675440161
betablocker_atenolol,NDC,712050496
betablocker_atenolol,NDC,712050496
betablocker_atenolol,NDC,712050496
betablocker_atenolol,NDC,713350540
betablocker_atenolol,NDC,713350540
betablocker_atenolol,NDC,713350540
betablocker_atenolol,NDC,713350540
betablocker_atenolol,NDC,713350540
betablocker_atenolol,NDC,500903411
betablocker_atenolol,NDC,713351108
betablocker_atenolol,NDC,713351108
betablocker_atenolol,NDC,713351108
betablocker_atenolol,NDC,713351108
betablocker_atenolol,NDC,713351108
betablocker_atenolol,NDC,713351108
betablocker_atenolol,NDC,500900442
betablocker_atenolol,NDC,000930752
betablocker_atenolol,NDC,000930752
betablocker_atenolol,NDC,000930753
betablocker_atenolol,NDC,000930753
betablocker_atenolol,NDC,000930787
betablocker_atenolol,NDC,000930787
betablocker_atenolol,NDC,658410022
betablocker_atenolol,NDC,658410022
betablocker_atenolol,NDC,619190914
betablocker_atenolol,NDC,672961558
betablocker_atenolol,NDC,649800437
betablocker_atenolol,NDC,649800438
betablocker_atenolol,NDC,672961270
betablocker_atenolol,NDC,721890146
betablocker_atenolol,NDC,721890146
betablocker_atenolol,NDC,709540390
betablocker_atenolol,NDC,709540391
betablocker_atenolol,NDC,101350733
betablocker_atenolol,NDC,101350734
betablocker_atenolol,NDC,552890993
betablocker_atenolol,NDC,167140936
betablocker_atenolol,NDC,167140937
betablocker_atenolol,NDC,680713065
betablocker_atenolol,NDC,680713065
betablocker_atenolol,NDC,680713065
betablocker_atenolol,NDC,293000400
betablocker_atenolol,NDC,293000400
betablocker_atenolol,NDC,293000401
betablocker_atenolol,NDC,293000401
betablocker_atenolol,NDC,005915782
betablocker_atenolol,NDC,005915783
betablocker_atenolol,NDC,552890993
betablocker_atenolol,NDC,705182446
betablocker_atenolol,NDC,707101167
betablocker_atenolol,NDC,707101168
betablocker_atenolol,NDC,707711372
betablocker_atenolol,NDC,707711373
betablocker_atenolol,NDC,552890993
betablocker_atenolol,NDC,524270383
betablocker_atenolol,NDC,524270382
betablocker_atenolol,NDC,524270430
betablocker_atenolol,NDC,524270431
betablocker_atenolol,NDC,524270429
betablocker_betaxolol,NDC,604290753
betablocker_betaxolol,NDC,246580700
betablocker_betaxolol,NDC,246580701
betablocker_betaxolol,NDC,428060038
betablocker_betaxolol,NDC,174780705
betablocker_betaxolol,NDC,174780705
betablocker_betaxolol,NDC,174780705
betablocker_betaxolol,NDC,174780705
betablocker_betaxolol,NDC,428060039
betablocker_betaxolol,NDC,428060039
betablocker_betaxolol,NDC,428060038
betablocker_betaxolol,NDC,613140245
betablocker_betaxolol,NDC,613140245
betablocker_betaxolol,NDC,613140245
betablocker_betaxolol,NDC,107020013
betablocker_betaxolol,NDC,107020014
betablocker_betaxolol,NDC,000650246
